,Algorithm,avg_encrypt_time_per_100,avg_decrypt_time_per_100,avg_mse,Parameter Variation
0,TFHE,0.03278825884342194,0.012725763568878173,306.340145390625,standard
1,TFHE,0.02602779482841492,0.009703378825187682,306.4433080859375,n=400
2,TFHE,0.039504652719497685,0.015346714277267456,306.46375212890626,n=600
3,TFHE,0.03265291741371155,0.012763564081192016,306.7244103125,std_dev=0.0005
4,TFHE,0.03254071476459503,0.012464877843856812,306.52788701171875,std_dev=0.002
